price,rating,state,month,weekend
57.0,8.5,Vermont,January,1
80.0,8.6,Vermont,January,1
137.0,8.1,Vermont,January,1
85.0,9.3,Vermont,January,1
80.0,8.4,Vermont,January,1
96.0,7.1,Vermont,January,1
120.0,8.4,Vermont,January,1
99.0,8.9,Vermont,January,1
65.0,8.4,Vermont,January,1
111.0,7.1,Vermont,January,1
104.0,8.1,Vermont,January,1
127.0,8.8,Vermont,January,1
56.0,7.3,Vermont,January,1
132.0,8.6,Vermont,January,1
134.0,7.3,Vermont,January,1
127.0,8.6,Vermont,January,1
99.0,9.1,Vermont,January,1
83.0,8.3,Vermont,January,1
105.0,8.6,Vermont,January,1
71.0,8.4,Vermont,January,1
123.0,8.7,Vermont,January,1
99.0,8.4,Vermont,January,1
51.0,7.8,Vermont,January,1
47.0,7.5,Vermont,January,1
108.0,8.4,Vermont,January,1
128.0,8.9,Vermont,January,1
57.0,8.5,Vermont,January,1
80.0,8.6,Vermont,January,1
137.0,8.1,Vermont,January,1
85.0,9.3,Vermont,January,1
80.0,8.4,Vermont,January,1
96.0,7.1,Vermont,January,1
120.0,8.4,Vermont,January,1
99.0,8.9,Vermont,January,1
65.0,8.4,Vermont,January,1
111.0,7.1,Vermont,January,1
104.0,8.1,Vermont,January,1
127.0,8.8,Vermont,January,1
56.0,7.3,Vermont,January,1
132.0,8.6,Vermont,January,1
134.0,7.3,Vermont,January,1
118.0,8.4,Utah,February,0
111.0,9.1,Utah,February,0
63.0,7.4,Utah,February,0
105.0,8.3,Utah,February,0
57.0,7.8,Utah,February,0
77.0,7.8,Utah,February,0
67.0,7.5,Utah,February,0
81.0,8.2,Utah,February,0
114.0,9.0,Utah,February,0
38.0,7.6,Utah,February,0
74.0,7.6,Utah,February,0
182.0,8.4,Utah,February,0
97.0,8.6,Utah,February,0
106.0,8.1,Utah,February,0
61.0,7.7,Utah,February,0
66.0,7.9,Utah,February,0
69.0,8.1,Utah,February,0
77.0,8.0,Utah,February,0
101.0,8.8,Utah,February,0
65.0,7.6,Utah,February,0
86.0,8.4,Utah,February,0
127.0,8.9,Utah,February,0
115.0,9.2,Utah,February,0
76.0,7.8,Utah,February,0
90.0,7.3,Utah,February,0
90.0,7.4,Utah,February,0
118.0,8.4,Utah,February,0
111.0,9.1,Utah,February,0
63.0,7.4,Utah,February,0
105.0,8.3,Utah,February,0
57.0,7.8,Utah,February,0
77.0,7.8,Utah,February,0
67.0,7.5,Utah,February,0
81.0,8.2,Utah,February,0
114.0,9.0,Utah,February,0
38.0,7.6,Utah,February,0
74.0,7.6,Utah,February,0
182.0,8.4,Utah,February,0
97.0,8.6,Utah,February,0
106.0,8.1,Utah,February,0
61.0,7.7,Utah,February,0
66.0,7.9,Utah,February,0
69.0,8.1,Utah,February,0
77.0,8.0,Utah,February,0
101.0,8.8,Utah,February,0
65.0,7.6,Utah,February,0
86.0,8.4,Utah,February,0
127.0,8.9,Utah,February,0
115.0,9.2,Utah,February,0
76.0,7.8,Utah,February,0
90.0,7.3,Utah,February,0
90.0,7.4,Utah,February,0
118.0,8.4,Utah,February,0
111.0,9.1,Utah,February,0
63.0,7.4,Utah,February,0
105.0,8.3,Utah,February,0
57.0,7.8,Utah,February,0
77.0,7.8,Utah,February,0
67.0,7.5,Utah,February,0
81.0,8.2,Utah,February,0
114.0,9.0,Utah,February,0
38.0,7.6,Utah,February,0
74.0,7.6,Utah,February,0
182.0,8.4,Utah,February,0
97.0,8.6,Utah,February,0
106.0,8.1,Utah,February,0
61.0,7.7,Utah,February,0
66.0,7.9,Utah,February,0
69.0,8.1,Utah,February,0
77.0,8.0,Utah,February,0
101.0,8.8,Utah,February,0
65.0,7.6,Utah,February,0
86.0,8.4,Utah,February,0
127.0,8.9,Utah,February,0
115.0,9.2,Utah,February,0
76.0,7.8,Utah,February,0
90.0,7.3,Utah,February,0
90.0,7.4,Utah,February,0
118.0,8.4,Utah,February,0
111.0,9.1,Utah,February,0
63.0,7.4,Utah,February,0
105.0,8.3,Utah,February,0
57.0,7.8,Utah,February,0
77.0,7.8,Utah,February,0
67.0,7.5,Utah,February,0
81.0,8.2,Utah,February,0
114.0,9.0,Utah,February,0
38.0,7.6,Utah,February,0
74.0,7.6,Utah,February,0
182.0,8.4,Utah,February,0
97.0,8.6,Utah,February,0
106.0,8.1,Utah,February,0
61.0,7.7,Utah,February,0
66.0,7.9,Utah,February,0
69.0,8.1,Utah,February,0
77.0,8.0,Utah,February,0
101.0,8.8,Utah,February,0
65.0,7.6,Utah,February,0
86.0,8.4,Utah,February,0
127.0,8.9,Utah,February,0
115.0,9.2,Utah,February,0
76.0,7.8,Utah,February,0
90.0,7.3,Utah,February,0
90.0,7.4,Utah,February,0
109.0,8.2,Wisconsin,February,1
93.0,8.8,Wisconsin,February,1
96.0,7.7,Wisconsin,February,1
99.0,7.8,Wisconsin,February,1
117.0,8.7,Wisconsin,February,1
64.0,7.2,Wisconsin,February,1
78.0,7.0,Wisconsin,February,1
110.0,8.4,Wisconsin,February,1
90.0,7.5,Wisconsin,February,1
75.0,8.1,Wisconsin,February,1
63.0,7.9,Wisconsin,February,1
102.0,8.9,Wisconsin,February,1
104.0,8.1,Wisconsin,February,1
242.0,8.5,Wisconsin,February,1
103.0,8.5,Wisconsin,February,1
92.0,7.9,Wisconsin,February,1
79.0,8.2,Wisconsin,February,1
100.0,8.0,Wisconsin,February,1
79.0,8.6,Wisconsin,February,1
86.0,7.7,Wisconsin,February,1
96.0,7.3,Wisconsin,February,1
82.0,8.2,Wisconsin,February,1
110.0,8.9,Wisconsin,February,1
97.0,8.2,Wisconsin,February,1
167.0,9.2,Wisconsin,February,1
136.0,9.3,Wisconsin,February,1
109.0,8.2,Wisconsin,February,1
93.0,8.8,Wisconsin,February,1
96.0,7.7,Wisconsin,February,1
99.0,7.8,Wisconsin,February,1
117.0,8.7,Wisconsin,February,1
64.0,7.2,Wisconsin,February,1
78.0,7.0,Wisconsin,February,1
110.0,8.4,Wisconsin,February,1
90.0,7.5,Wisconsin,February,1
75.0,8.1,Wisconsin,February,1
63.0,7.9,Wisconsin,February,1
102.0,8.9,Wisconsin,February,1
104.0,8.1,Wisconsin,February,1
242.0,8.5,Wisconsin,February,1
103.0,8.5,Wisconsin,February,1
92.0,7.9,Wisconsin,February,1
79.0,8.2,Wisconsin,February,1
100.0,8.0,Wisconsin,February,1
79.0,8.6,Wisconsin,February,1
86.0,7.7,Wisconsin,February,1
96.0,7.3,Wisconsin,February,1
82.0,8.2,Wisconsin,February,1
110.0,8.9,Wisconsin,February,1
97.0,8.2,Wisconsin,February,1
167.0,9.2,Wisconsin,February,1
136.0,9.3,Wisconsin,February,1
109.0,8.2,Wisconsin,February,1
93.0,8.8,Wisconsin,February,1
96.0,7.7,Wisconsin,February,1
99.0,7.8,Wisconsin,February,1
117.0,8.7,Wisconsin,February,1
64.0,7.2,Wisconsin,February,1
78.0,7.0,Wisconsin,February,1
110.0,8.4,Wisconsin,February,1
90.0,7.5,Wisconsin,February,1
75.0,8.1,Wisconsin,February,1
63.0,7.9,Wisconsin,February,1
102.0,8.9,Wisconsin,February,1
104.0,8.1,Wisconsin,February,1
242.0,8.5,Wisconsin,February,1
103.0,8.5,Wisconsin,February,1
92.0,7.9,Wisconsin,February,1
79.0,8.2,Wisconsin,February,1
100.0,8.0,Wisconsin,February,1
79.0,8.6,Wisconsin,February,1
86.0,7.7,Wisconsin,February,1
96.0,7.3,Wisconsin,February,1
82.0,8.2,Wisconsin,February,1
110.0,8.9,Wisconsin,February,1
97.0,8.2,Wisconsin,February,1
167.0,9.2,Wisconsin,February,1
136.0,9.3,Wisconsin,February,1
118.0,8.9,Wisconsin,February,1
97.0,8.7,Wisconsin,February,1
71.0,7.7,Wisconsin,February,1
74.0,7.6,Wisconsin,February,1
100.0,9.4,Wisconsin,February,1
99.0,8.2,Wisconsin,February,1
121.0,8.8,Wisconsin,February,1
134.0,8.3,Wisconsin,February,1
103.0,7.3,Wisconsin,February,1
117.0,8.5,Wisconsin,February,1
77.0,8.8,Wisconsin,February,1
177.0,8.8,Wisconsin,February,1
73.0,7.8,Wisconsin,February,1
96.0,7.5,Wisconsin,February,1
133.0,8.3,Wisconsin,February,1
125.0,7.8,Wisconsin,February,1
169.0,8.4,Wisconsin,February,1
130.0,8.5,Wisconsin,February,1
118.0,8.8,Wisconsin,February,1
148.0,9.1,Wisconsin,February,1
113.0,8.5,Wisconsin,February,1
65.0,7.4,Wisconsin,February,1
99.0,7.4,Wisconsin,February,1
89.0,8.3,Wisconsin,February,1
113.0,9.2,Wisconsin,February,1
98.0,8.6,Wisconsin,February,1
110.0,9.3,Wisconsin,February,1
72.0,6.7,Wisconsin,February,1
95.0,7.4,Wisconsin,February,1
85.0,7.2,Wisconsin,February,1
78.0,7.1,Wisconsin,February,1
156.0,6.8,Wisconsin,February,1
127.0,7.8,Wisconsin,February,1
127.0,8.7,Wisconsin,February,1
111.0,8.3,Wisconsin,February,1
76.0,7.2,Wisconsin,February,1
134.0,8.1,Wisconsin,February,1
108.0,8.9,Wisconsin,February,1
149.0,7.6,Wisconsin,February,1
61.0,7.0,Wisconsin,February,1
140.0,9.1,Wisconsin,February,1
98.0,7.4,Wisconsin,February,1
62.0,6.7,Wisconsin,February,1
126.0,8.0,Wisconsin,February,1
87.0,8.6,Wisconsin,February,1
100.0,7.1,Wisconsin,February,1
132.0,9.1,Wisconsin,February,1
69.0,8.3,Wisconsin,February,1
150.0,9.4,Wisconsin,February,1
122.0,9.0,Wisconsin,February,1
83.0,8.6,NewHampshire,December,0
107.0,8.5,NewHampshire,December,0
104.0,8.2,NewHampshire,December,0
83.0,7.5,NewHampshire,December,0
49.0,8.0,NewHampshire,December,0
168.0,8.3,NewHampshire,December,0
99.0,8.1,NewHampshire,December,0
124.0,8.3,NewHampshire,December,0
93.0,7.2,NewHampshire,December,0
133.0,9.0,NewHampshire,December,0
59.0,8.0,NewHampshire,December,0
83.0,8.6,NewHampshire,December,0
85.0,8.0,NewHampshire,December,0
94.0,7.0,NewHampshire,December,0
78.0,6.9,NewHampshire,December,0
82.0,7.6,NewHampshire,December,0
84.0,7.9,NewHampshire,December,0
205.0,8.4,NewHampshire,December,0
99.0,7.8,NewHampshire,December,0
71.0,6.7,NewHampshire,December,0
97.0,6.7,NewHampshire,December,0
100.0,8.4,NewHampshire,December,0
65.0,7.4,NewHampshire,December,0
82.0,8.0,NewHampshire,December,0
182.0,9.1,NewHampshire,December,0
80.0,7.0,NewHampshire,December,0
83.0,8.6,NewHampshire,December,0
107.0,8.5,NewHampshire,December,0
104.0,8.2,NewHampshire,December,0
83.0,7.5,NewHampshire,December,0
49.0,8.0,NewHampshire,December,0
168.0,8.3,NewHampshire,December,0
99.0,8.1,NewHampshire,December,0
124.0,8.3,NewHampshire,December,0
93.0,7.2,NewHampshire,December,0
133.0,9.0,NewHampshire,December,0
59.0,8.0,NewHampshire,December,0
83.0,8.6,NewHampshire,December,0
85.0,8.0,NewHampshire,December,0
94.0,7.0,NewHampshire,December,0
78.0,6.9,NewHampshire,December,0
82.0,7.6,NewHampshire,December,0
84.0,7.9,NewHampshire,December,0
205.0,8.4,NewHampshire,December,0
99.0,7.8,NewHampshire,December,0
71.0,6.7,NewHampshire,December,0
97.0,6.7,NewHampshire,December,0
100.0,8.4,NewHampshire,December,0
65.0,7.4,NewHampshire,December,0
82.0,8.0,NewHampshire,December,0
182.0,9.1,NewHampshire,December,0
80.0,7.0,NewHampshire,December,0
83.0,8.6,NewHampshire,December,0
107.0,8.5,NewHampshire,December,0
104.0,8.2,NewHampshire,December,0
83.0,7.5,NewHampshire,December,0
49.0,8.0,NewHampshire,December,0
168.0,8.3,NewHampshire,December,0
99.0,8.1,NewHampshire,December,0
124.0,8.3,NewHampshire,December,0
93.0,7.2,NewHampshire,December,0
133.0,9.0,NewHampshire,December,0
59.0,8.0,NewHampshire,December,0
83.0,8.6,NewHampshire,December,0
85.0,8.0,NewHampshire,December,0
94.0,7.0,NewHampshire,December,0
78.0,6.9,NewHampshire,December,0
82.0,7.6,NewHampshire,December,0
84.0,7.9,NewHampshire,December,0
205.0,8.4,NewHampshire,December,0
99.0,7.8,NewHampshire,December,0
71.0,6.7,NewHampshire,December,0
97.0,6.7,NewHampshire,December,0
100.0,8.4,NewHampshire,December,0
65.0,7.4,NewHampshire,December,0
82.0,8.0,NewHampshire,December,0
182.0,9.1,NewHampshire,December,0
80.0,7.0,NewHampshire,December,0
90.0,7.5,NewHampshire,December,0
92.0,7.7,NewHampshire,December,0
301.0,8.5,NewHampshire,December,0
121.0,8.5,NewHampshire,December,0
92.0,8.0,NewHampshire,December,0
58.0,8.1,NewHampshire,December,0
66.0,8.0,NewHampshire,December,0
66.0,8.3,NewHampshire,December,0
134.0,7.6,NewHampshire,December,0
92.0,8.4,NewHampshire,December,0
89.0,7.5,NewHampshire,December,0
494.0,8.3,NewHampshire,December,0
110.0,8.1,NewHampshire,December,0
89.0,8.9,NewHampshire,December,0
149.0,8.8,NewHampshire,December,0
128.0,9.2,NewHampshire,December,0
114.0,8.3,NewHampshire,December,0
106.0,9.1,NewHampshire,December,0
88.0,7.5,NewHampshire,December,0
64.0,5.9,NewHampshire,December,0
116.0,8.2,NewHampshire,December,0
128.0,8.3,NewHampshire,December,0
85.0,7.0,NewHampshire,December,0
147.0,8.9,NewHampshire,December,0
129.0,7.2,NewHampshire,December,0
74.0,8.5,NewHampshire,December,0
172.0,9.0,NewHampshire,December,0
74.0,5.9,NewHampshire,December,0
242.0,9.2,NewHampshire,December,0
182.0,7.4,NewHampshire,December,0
108.0,7.1,NewHampshire,December,0
67.0,7.6,NewHampshire,December,0
111.0,8.8,NewHampshire,December,0
149.0,9.4,NewHampshire,December,0
67.0,6.2,NewHampshire,December,0
82.0,8.2,NewHampshire,December,0
121.0,6.8,NewHampshire,December,0
237.0,9.2,NewHampshire,December,0
133.0,7.9,NewHampshire,December,0
95.0,8.5,NewHampshire,December,0
95.0,8.0,NewHampshire,December,0
146.0,7.2,NewHampshire,December,0
95.0,7.7,NewHampshire,December,0
89.0,6.7,NewHampshire,December,0
115.0,8.2,NewHampshire,December,0
99.0,7.9,NewHampshire,December,0
104.0,7.8,NewHampshire,December,0
99.0,6.7,NewHampshire,December,0
104.0,8.2,NewHampshire,December,0
108.0,7.1,NewHampshire,December,0
123.0,9.2,Oregon,January,1
89.0,7.3,Oregon,January,1
124.0,8.3,Oregon,January,1
133.0,8.4,Oregon,January,1
113.0,8.7,Oregon,January,1
127.0,8.8,Oregon,January,1
114.0,8.4,Oregon,January,1
149.0,8.1,Oregon,January,1
139.0,8.7,Oregon,January,1
94.0,8.7,Oregon,January,1
144.0,8.8,Oregon,January,1
132.0,7.9,Oregon,January,1
116.0,8.5,Oregon,January,1
392.0,9.4,Oregon,January,1
612.0,9.5,Oregon,January,1
128.0,8.0,Oregon,January,1
145.0,8.5,Oregon,January,1
56.0,8.1,Oregon,January,1
214.0,8.6,Oregon,January,1
61.0,7.7,Oregon,January,1
175.0,8.7,Oregon,January,1
98.0,7.2,Oregon,January,1
201.0,9.2,Oregon,January,1
128.0,8.8,Oregon,January,1
98.0,8.3,Oregon,January,1
123.0,9.2,Oregon,January,1
89.0,7.3,Oregon,January,1
124.0,8.3,Oregon,January,1
133.0,8.4,Oregon,January,1
113.0,8.7,Oregon,January,1
127.0,8.8,Oregon,January,1
114.0,8.4,Oregon,January,1
149.0,8.1,Oregon,January,1
139.0,8.7,Oregon,January,1
94.0,8.7,Oregon,January,1
144.0,8.8,Oregon,January,1
132.0,7.9,Oregon,January,1
116.0,8.5,Oregon,January,1
392.0,9.4,Oregon,January,1
612.0,9.5,Oregon,January,1
128.0,8.0,Oregon,January,1
145.0,8.5,Oregon,January,1
56.0,8.1,Oregon,January,1
214.0,8.6,Oregon,January,1
61.0,7.7,Oregon,January,1
175.0,8.7,Oregon,January,1
98.0,7.2,Oregon,January,1
201.0,9.2,Oregon,January,1
128.0,8.8,Oregon,January,1
98.0,8.3,Oregon,January,1
123.0,9.2,Oregon,January,1
89.0,7.3,Oregon,January,1
124.0,8.3,Oregon,January,1
133.0,8.4,Oregon,January,1
113.0,8.7,Oregon,January,1
127.0,8.8,Oregon,January,1
114.0,8.4,Oregon,January,1
149.0,8.1,Oregon,January,1
139.0,8.7,Oregon,January,1
94.0,8.7,Oregon,January,1
144.0,8.8,Oregon,January,1
132.0,7.9,Oregon,January,1
116.0,8.5,Oregon,January,1
392.0,9.4,Oregon,January,1
612.0,9.5,Oregon,January,1
128.0,8.0,Oregon,January,1
145.0,8.5,Oregon,January,1
56.0,8.1,Oregon,January,1
214.0,8.6,Oregon,January,1
61.0,7.7,Oregon,January,1
175.0,8.7,Oregon,January,1
98.0,7.2,Oregon,January,1
201.0,9.2,Oregon,January,1
128.0,8.8,Oregon,January,1
98.0,8.3,Oregon,January,1
123.0,9.2,Oregon,January,1
89.0,7.3,Oregon,January,1
124.0,8.3,Oregon,January,1
133.0,8.4,Oregon,January,1
113.0,8.7,Oregon,January,1
127.0,8.8,Oregon,January,1
114.0,8.4,Oregon,January,1
149.0,8.1,Oregon,January,1
139.0,8.7,Oregon,January,1
94.0,8.7,Oregon,January,1
144.0,8.8,Oregon,January,1
132.0,7.9,Oregon,January,1
116.0,8.5,Oregon,January,1
392.0,9.4,Oregon,January,1
612.0,9.5,Oregon,January,1
128.0,8.0,Oregon,January,1
145.0,8.5,Oregon,January,1
56.0,8.1,Oregon,January,1
214.0,8.6,Oregon,January,1
61.0,7.7,Oregon,January,1
175.0,8.7,Oregon,January,1
98.0,7.2,Oregon,January,1
201.0,9.2,Oregon,January,1
128.0,8.8,Oregon,January,1
98.0,8.3,Oregon,January,1
111.0,9.5,Iowa,February,1
102.0,7.3,Iowa,February,1
107.0,8.6,Iowa,February,1
102.0,8.5,Iowa,February,1
114.0,7.5,Iowa,February,1
75.0,8.3,Iowa,February,1
79.0,8.0,Iowa,February,1
98.0,8.9,Iowa,February,1
43.0,7.3,Iowa,February,1
85.0,7.1,Iowa,February,1
111.0,8.3,Iowa,February,1
153.0,8.5,Iowa,February,1
161.0,7.8,Iowa,February,1
78.0,8.6,Iowa,February,1
115.0,9.2,Iowa,February,1
59.0,7.2,Iowa,February,1
108.0,8.2,Iowa,February,1
94.0,8.6,Iowa,February,1
162.0,8.2,Iowa,February,1
102.0,8.7,Iowa,February,1
103.0,8.5,Iowa,February,1
80.0,7.0,Iowa,February,1
120.0,8.8,Iowa,February,1
95.0,8.2,Iowa,February,1
108.0,8.1,Iowa,February,1
92.0,8.7,Iowa,February,1
111.0,9.5,Iowa,February,1
102.0,7.3,Iowa,February,1
107.0,8.6,Iowa,February,1
102.0,8.5,Iowa,February,1
114.0,7.5,Iowa,February,1
75.0,8.3,Iowa,February,1
79.0,8.0,Iowa,February,1
98.0,8.9,Iowa,February,1
43.0,7.3,Iowa,February,1
85.0,7.1,Iowa,February,1
111.0,8.3,Iowa,February,1
153.0,8.5,Iowa,February,1
161.0,7.8,Iowa,February,1
78.0,8.6,Iowa,February,1
115.0,9.2,Iowa,February,1
59.0,7.2,Iowa,February,1
108.0,8.2,Iowa,February,1
94.0,8.6,Iowa,February,1
162.0,8.2,Iowa,February,1
102.0,8.7,Iowa,February,1
103.0,8.5,Iowa,February,1
80.0,7.0,Iowa,February,1
120.0,8.8,Iowa,February,1
95.0,8.2,Iowa,February,1
108.0,8.1,Iowa,February,1
92.0,8.7,Iowa,February,1
111.0,9.5,Iowa,February,1
102.0,7.3,Iowa,February,1
107.0,8.6,Iowa,February,1
102.0,8.5,Iowa,February,1
114.0,7.5,Iowa,February,1
75.0,8.3,Iowa,February,1
79.0,8.0,Iowa,February,1
98.0,8.9,Iowa,February,1
43.0,7.3,Iowa,February,1
85.0,7.1,Iowa,February,1
111.0,8.3,Iowa,February,1
153.0,8.5,Iowa,February,1
161.0,7.8,Iowa,February,1
78.0,8.6,Iowa,February,1
115.0,9.2,Iowa,February,1
59.0,7.2,Iowa,February,1
108.0,8.2,Iowa,February,1
94.0,8.6,Iowa,February,1
162.0,8.2,Iowa,February,1
102.0,8.7,Iowa,February,1
103.0,8.5,Iowa,February,1
80.0,7.0,Iowa,February,1
120.0,8.8,Iowa,February,1
95.0,8.2,Iowa,February,1
108.0,8.1,Iowa,February,1
92.0,8.7,Iowa,February,1
80.0,8.5,Iowa,February,1
86.0,8.0,Iowa,February,1
76.0,7.9,Iowa,February,1
138.0,8.7,Iowa,February,1
112.0,9.3,Iowa,February,1
90.0,7.9,Iowa,February,1
45.0,6.3,Iowa,February,1
110.0,8.6,Iowa,February,1
87.0,7.2,Iowa,February,1
109.0,8.1,Iowa,February,1
86.0,8.3,Iowa,February,1
68.0,7.5,Iowa,February,1
73.0,6.8,Iowa,February,1
146.0,9.3,Iowa,February,1
88.0,7.5,Iowa,February,1
137.0,8.9,Iowa,February,1
80.0,7.6,Iowa,February,1
93.0,8.7,Iowa,February,1
129.0,8.9,Iowa,February,1
138.0,8.6,Iowa,February,1
76.0,6.6,Iowa,February,1
67.0,7.5,Iowa,February,1
90.0,7.6,Iowa,February,1
88.0,8.2,Iowa,February,1
94.0,8.7,Iowa,February,1
80.0,7.8,Iowa,February,1
51.0,6.2,Iowa,February,1
122.0,8.6,Iowa,February,1
68.0,7.0,Iowa,February,1
90.0,6.9,Iowa,February,1
84.0,8.5,Iowa,February,1
126.0,6.9,Iowa,February,1
91.0,8.3,Iowa,February,1
68.0,7.7,Iowa,February,1
72.0,6.3,Iowa,February,1
61.0,6.6,Iowa,February,1
91.0,8.0,Iowa,February,1
55.0,6.6,Iowa,February,1
66.0,6.7,Iowa,February,1
138.0,9.0,Iowa,February,1
61.0,7.7,Iowa,February,1
86.0,8.5,Iowa,February,1
137.0,8.2,Iowa,February,1
54.0,6.5,Iowa,February,1
102.0,8.2,Iowa,February,1
129.0,8.9,Iowa,February,1
47.0,6.5,Iowa,February,1
95.0,8.6,Iowa,February,1
102.0,7.9,Iowa,February,1
240.0,9.6,Connecticut,January,1
112.0,8.3,Connecticut,January,1
68.0,7.9,Connecticut,January,1
161.0,8.8,Connecticut,January,1
223.0,7.9,Connecticut,January,1
95.0,8.5,Connecticut,January,1
135.0,8.0,Connecticut,January,1
154.0,9.8,Connecticut,January,1
158.0,8.1,Connecticut,January,1
234.0,9.5,Connecticut,January,1
89.0,7.2,Connecticut,January,1
135.0,8.3,Connecticut,January,1
89.0,8.1,Connecticut,January,1
135.0,8.4,Connecticut,January,1
140.0,9.6,Connecticut,January,1
124.0,8.9,Connecticut,January,1
267.0,9.3,Connecticut,January,1
206.0,8.8,Connecticut,January,1
104.0,8.3,Connecticut,January,1
319.0,9.0,Connecticut,January,1
142.0,7.8,Connecticut,January,1
127.0,8.7,Connecticut,January,1
172.0,7.2,Connecticut,January,1
260.0,9.0,Connecticut,January,1
303.0,9.5,Connecticut,January,1
240.0,9.6,Connecticut,January,1
112.0,8.3,Connecticut,January,1
68.0,7.9,Connecticut,January,1
161.0,8.8,Connecticut,January,1
223.0,7.9,Connecticut,January,1
95.0,8.5,Connecticut,January,1
135.0,8.0,Connecticut,January,1
154.0,9.8,Connecticut,January,1
158.0,8.1,Connecticut,January,1
234.0,9.5,Connecticut,January,1
89.0,7.2,Connecticut,January,1
135.0,8.3,Connecticut,January,1
89.0,8.1,Connecticut,January,1
135.0,8.4,Connecticut,January,1
140.0,9.6,Connecticut,January,1
124.0,8.9,Connecticut,January,1
267.0,9.3,Connecticut,January,1
206.0,8.8,Connecticut,January,1
104.0,8.3,Connecticut,January,1
319.0,9.0,Connecticut,January,1
142.0,7.8,Connecticut,January,1
127.0,8.7,Connecticut,January,1
172.0,7.2,Connecticut,January,1
260.0,9.0,Connecticut,January,1
303.0,9.5,Connecticut,January,1
240.0,9.6,Connecticut,January,1
112.0,8.3,Connecticut,January,1
68.0,7.9,Connecticut,January,1
161.0,8.8,Connecticut,January,1
223.0,7.9,Connecticut,January,1
95.0,8.5,Connecticut,January,1
135.0,8.0,Connecticut,January,1
154.0,9.8,Connecticut,January,1
158.0,8.1,Connecticut,January,1
234.0,9.5,Connecticut,January,1
89.0,7.2,Connecticut,January,1
135.0,8.3,Connecticut,January,1
89.0,8.1,Connecticut,January,1
135.0,8.4,Connecticut,January,1
140.0,9.6,Connecticut,January,1
124.0,8.9,Connecticut,January,1
267.0,9.3,Connecticut,January,1
206.0,8.8,Connecticut,January,1
104.0,8.3,Connecticut,January,1
319.0,9.0,Connecticut,January,1
142.0,7.8,Connecticut,January,1
127.0,8.7,Connecticut,January,1
172.0,7.2,Connecticut,January,1
260.0,9.0,Connecticut,January,1
303.0,9.5,Connecticut,January,1
240.0,9.6,Connecticut,January,1
112.0,8.3,Connecticut,January,1
68.0,7.9,Connecticut,January,1
161.0,8.8,Connecticut,January,1
223.0,7.9,Connecticut,January,1
95.0,8.5,Connecticut,January,1
135.0,8.0,Connecticut,January,1
154.0,9.8,Connecticut,January,1
158.0,8.1,Connecticut,January,1
234.0,9.5,Connecticut,January,1
89.0,7.2,Connecticut,January,1
135.0,8.3,Connecticut,January,1
89.0,8.1,Connecticut,January,1
135.0,8.4,Connecticut,January,1
140.0,9.6,Connecticut,January,1
124.0,8.9,Connecticut,January,1
267.0,9.3,Connecticut,January,1
206.0,8.8,Connecticut,January,1
104.0,8.3,Connecticut,January,1
319.0,9.0,Connecticut,January,1
